SE,SOUTHEASTERN,88,153,,65
SN,SIERRA NEVADA,"1,156",832,,-324
SR,SNAKE RIVER,7,1,,-6
UT,UTAH,324,260,,-64
LSC,,,,,,
"",,LSCNAME,2017,2018,,
"",,,,,,INC./
CODE,,,,,,DEC.
AK,ALASKA,,80,74,,-6
CC,CENTRAL CALIFORNIA,,62,23,,-39
GU,GULF,,909,739,,-170
IA,IOWA,,747,854,,107
IE,INLAND EMPIRE,,148,125,,-23
KY,KENTUCKY,,24,93,,69
LE,LAKE ERIE,,468,309,,-159
MD,MARYLAND,,42,32,,-10
MI,MICHIGAN,,584,600,,16
MT,MONTANA,,82,73,,-9
NC,NORTH CAROLINA,,224,185,,-39
ND,NORTH DAKOTA,,0,11,,11
OH,OHIO,,82,78,,-4
SC,SOUTH CAROLINA,,45,0,,-45
SD,SOUTH DAKOTA,,245,301,,56
SE,SOUTHEASTERN,,254,259,,5
SN,SIERRA NEVADA,,99,354,,255
SR,SNAKE RIVER,,2,3,,1
WT,WEST TEXAS,,44,37,,-7
WV,WEST VIRGINIA,,3,10,,7
AGE,"NEWFEMALE","RENEWFEMALE","TOTALFEMALE","NEWMALE","RENEWMALE","TOTALMALE","GRANDTOTAL"
8 & UNDER,"1,231",315,"1,546","1,018",271,"1,289","2,835"
9,561,230,791,445,177,622,"1,413"
10,526,295,821,430,216,646,"1,467"
11,548,291,839,376,240,616,"1,455"
12,406,313,719,317,245,562,"1,281"
13,282,311,593,253,251,504,"1,097"
14,213,286,499,230,233,463,962
15,174,343,517,188,232,420,937
16,128,305,433,135,209,344,777
17,73,236,309,100,184,284,593
18,39,131,170,40,95,135,305
19 & OVER,43,294,337,33,254,287,624
AGE,"2017FEMALE","2018FEMALE",INC./DEC.,"2017MALE","2018MALE",INC./DEC.,"2017TOTAL F/M","2018TOTAL F/M",INC./DEC.
8 & UNDER,"1,546","1,546",0,"1,280","1,289",9,"2,826","2,835",9
9,806,791,-15,654,622,-32,"1,460","1,413",-47
10,827,821,-6,655,646,-9,"1,482","1,467",-15
11,806,839,33,595,616,21,"1,401","1,455",54
12,701,719,18,510,562,52,"1,211","1,281",70
13,634,593,-41,488,504,16,"1,122","1,097",-25
14,514,499,-15,401,463,62,915,962,47
15,501,517,16,376,420,44,877,937,60
16,422,433,11,361,344,-17,783,777,-6
17,289,309,20,274,284,10,563,593,30
18,144,170,26,140,135,-5,284,305,21
19 & OVER,310,337,27,274,287,13,584,624,40
AGE,"NEWFEMALE","RENEWFEMALE","TOTALFEMALE","NEWMALE","RENEWMALE","TOTALMALE","GRANDTOTAL"
8 & UNDER,572,272,844,502,226,728,1572
9,225,203,428,188,153,341,769
10,203,226,429,156,166,322,751
11,200,241,441,150,188,338,779
12,148,229,377,117,178,295,672
13,113,237,350,119,158,277,627
14,69,206,275,71,139,210,485
15,58,160,218,50,107,157,375
16,45,129,174,25,98,123,297
17,33,88,121,29,93,122,243
18,6,46,52,10,57,67,119
19 & OVER,7,74,81,15,68,83,164
AGE,"2017FEMALE","2018FEMALE",INC./DEC.,"2017MALE","2018MALE",INC./DEC.,"2017TOTAL F/M","2018TOTAL F/M",INC./DEC.
8 & UNDER,938,844,-94,761,728,-33,"1,699","1,572",-127
9,485,428,-57,377,341,-36,862,769,-93
10,460,429,-31,346,322,-24,806,751,-55
11,508,441,-67,376,338,-38,884,779,-105
12,457,377,-80,319,295,-24,776,672,-104
13,381,350,-31,262,277,15,643,627,-16
14,286,275,-11,231,210,-21,517,485,-32
15,262,218,-44,156,157,1,418,375,-43
16,193,174,-19,154,123,-31,347,297,-50
17,133,121,-12,142,122,-20,275,243,-32
18,67,52,-15,55,67,12,122,119,-3
AGE,"NEWFEMALE","RENEWFEMALE","TOTALFEMALE","NEWMALE","RENEWMALE","TOTALMALE","GRANDTOTAL"
8 & UNDER,345,100,445,268,65,333,778
9,177,76,253,117,72,189,442
10,148,116,264,133,87,220,484
11,144,98,242,115,74,189,431
12,105,105,210,85,69,154,364
13,94,104,198,70,66,136,334
14,64,106,170,54,60,114,284
15,41,104,145,47,85,132,277
16,38,96,134,61,68,129,263
17,16,78,94,28,72,100,194
18,10,47,57,9,33,42,99
19 & OVER,6,96,102,17,91,108,210
AGE,"2017FEMALE","2018FEMALE",INC./DEC.,"2017MALE","2018MALE",INC./DEC.,"2017TOTAL F/M","2018TOTAL F/M",INC./DEC.
8 & UNDER,396,445,49,339,333,-6,735,778,43
9,222,253,31,198,189,-9,420,442,22
10,231,264,33,161,220,59,392,484,92
11,259,242,-17,204,189,-15,463,431,-32
12,197,210,13,139,154,15,336,364,28
13,186,198,12,161,136,-25,347,334,-13
14,156,170,14,118,114,-4,274,284,10
15,184,145,-39,132,132,0,316,277,-39
16,138,134,-4,141,129,-12,279,263,-16
17,102,94,-8,120,100,-20,222,194,-28
18,40,57,17,60,42,-18,100,99,-1
19 & OVER,127,102,-25,133,108,-25,260,210,-50
AGE,NEW,RENEW,TOTAL,% OF,NEW,RENEW,TOTAL,% OF,GRAND,% OF
"",FEMALE,FEMALE,FEMALE,TOTAL ATH.,MALE,MALE,MALE,TOTAL ATH.,TOTAL,TOTAL ATH.
8 & UNDER,"2,148",687,"2,835",11.45%,"1,788",562,"2,350",9.49%,"5,185",20.94%
9,963,509,"1,472",5.95%,750,402,"1,152",4.65%,"2,624",10.60%
10,877,637,"1,514",6.11%,719,469,"1,188",4.80%,"2,702",10.91%
11,892,630,"1,522",6.15%,641,502,"1,143",4.62%,"2,665",10.76%
12,659,647,"1,306",5.27%,519,492,"1,011",4.08%,"2,317",9.36%
13,489,652,"1,141",4.61%,442,475,917,3.70%,"2,058",8.31%
14,346,598,944,3.81%,355,432,787,3.18%,"1,731",6.99%
15,273,607,880,3.55%,285,424,709,2.86%,"1,589",6.42%
16,211,530,741,2.99%,221,375,596,2.41%,"1,337",5.40%
17,122,402,524,2.12%,157,349,506,2.04%,"1,030",4.16%
18,55,224,279,1.13%,59,185,244,0.99%,523,2.11%
19 & OVER,56,464,520,2.10%,65,413,478,1.93%,998,4.03%
AGE,INC./DEC.FEMALE 2017,2018 FEMALE,,INC./DEC.,2017 MALE,,2018 MALE,,INC./DEC.,2017 TOTAL F/M,,2018 TOTAL F/M,,
8 & UNDER,"2,880","2,835",,-45,"2,380",,"2,350",,-30,"5,260",,"5,185",,-75
9,"1,513","1,472",,-41,"1,229",,"1,152",,-77,"2,742",,"2,624",,-118
10,"1,518","1,514",,-4,"1,162",,"1,188",,26,"2,680",,"2,702",,22
11,"1,573","1,522",,-51,"1,175",,"1,143",,-32,"2,748",,"2,665",,-83
12,"1,355","1,306",,-49,,968,"1,011",,43,"2,323",,"2,317",,-6
13,"1,201","1,141",,-60,,911,,917,6,"2,112",,"2,058",,-54
14,956,944,,-12,,750,,787,37,"1,706",,"1,731",,25
15,947,880,,-67,,664,,709,45,"1,611",,"1,589",,-22
16,753,741,,-12,,656,,596,-60,"1,409",,"1,337",,-72
17,524,524,,0,,536,,506,-30,"1,060",,"1,030",,-30
18,251,279,,28,,255,,244,-11,506,,523,,17
19 & OVER,517,520,,3,,501,,478,-23,"1,018",,998,,-20
"",,,,DEAF OR,,,,,,
LSC,LSC NAME,,,,,,,,,
"",,BLIND OR,,,,,,COGNITIVE,,"# OF"
"",,VISUALLY IMPAIRED,,HARD OF HEARING,,PHYSICAL DISABILITY,,DISABILITY,,ATHLETES
"",,FEMALE MALE,,FEMALE MALE,,FEMALE MALE,,FEMALE MALE,,
AD,ADIRONDACK,0,0,0,0,0,0,1,0,1
AK,ALASKA,0,0,0,0,0,0,0,0,0
AM,ALLEGHENY MOUNTAIN,0,0,0,1,0,0,1,2,3
AR,ARKANSAS,0,0,0,0,1,0,0,1,2
AZ,ARIZONA,0,0,0,0,0,0,0,0,0
BD,BORDER,0,0,0,0,0,0,0,0,0
CA,SOUTHERN CALIFORNIA,0,0,1,1,1,1,2,3,9
CC,CENTRAL CALIFORNIA,0,0,0,0,0,0,0,0,0
CO,COLORADO,0,0,2,2,1,1,0,5,11
CT,CONNECTICUT,0,0,0,0,0,0,1,0,1
FG,FLORIDA GOLD COAST,0,0,0,0,0,0,0,0,0
FL,FLORIDA,1,0,1,1,0,0,1,6,10
GA,GEORGIA,0,0,0,0,0,0,2,6,8
GU,GULF,0,0,0,1,4,1,0,3,9
HI,HAWAIIAN,0,0,0,0,0,0,0,0,0
IA,IOWA,0,0,0,2,0,0,1,2,5
IE,INLAND EMPIRE,0,0,0,0,0,0,0,0,0
IL,ILLINOIS,0,0,0,0,0,0,0,0,0
IN,INDIANA,3,3,2,3,1,0,4,6,21
KY,KENTUCKY,0,0,0,0,2,0,0,0,2
LA,LOUISIANA,0,0,0,1,1,0,0,1,2
LE,LAKE ERIE,0,0,2,1,0,0,0,1,3
MA,MIDDLE ATLANTIC,0,0,0,0,0,0,0,0,0
MD,MARYLAND,0,0,0,1,2,0,0,0,3
ME,MAINE,0,0,0,0,0,0,0,0,0
MI,MICHIGAN,0,2,1,1,0,2,1,4,9
MN,MINNESOTA,0,0,0,0,2,1,0,3,6
MR,METROPOLITAN,0,0,0,0,0,0,0,0,0
MS,MISSISSIPPI,0,0,0,0,0,0,0,0,0
MT,MONTANA,0,0,0,0,0,0,0,0,0
"",,FEMALE,MALE,,FEMALE,,MALE,,FEMALE,,MALE,,FEMALE,,MALE,,
MV,MISSOURI VALLEY,1,1,,1,,0,,0,,1,,1,,2,,6
MW,MIDWESTERN,0,0,,0,,0,,0,,0,,0,,2,,2
NC,NORTH CAROLINA,1,1,,0,,0,,1,,1,,0,,0,,4
ND,NORTH DAKOTA,1,1,,1,,0,,1,,1,,0,,1,,6
NE,NEW ENGLAND,0,0,,0,,0,,0,,0,,0,,0,,0
NI,NIAGARA,0,0,,0,,0,,1,,0,,0,,1,,2
NJ,NEW JERSEY,0,0,,0,,0,,0,,0,,0,,0,,0
NM,NEW MEXICO,1,1,,0,,0,,0,,0,,0,,1,,3
NT,NORTH TEXAS,0,0,,0,,0,,0,,0,,0,,0,,0
OH,OHIO,0,1,,1,,2,,0,,0,,2,,2,,8
OK,OKLAHOMA,0,0,,0,,0,,0,,0,,0,,0,,0
OR,OREGON,0,0,,1,,1,,1,,1,,1,,1,,6
OZ,OZARK,0,0,,0,,0,,0,,0,,0,,0,,0
PC,PACIFIC,2,1,,0,,1,,1,,1,,0,,3,,9
PN,PACIFIC NORTHWEST,2,0,,0,,1,,0,,0,,1,,0,,4
PV,POTOMAC VALLEY,0,0,,0,,0,,0,,0,,0,,0,,0
SC,SOUTH CAROLINA,0,1,,0,,1,,0,,0,,0,,1,,2
SD,SOUTH DAKOTA,0,0,,1,,0,,0,,1,,0,,0,,2
SE,SOUTHEASTERN,0,0,,1,,2,,1,,2,,2,,1,,8
SI,SAN DIEGO-IMPERIAL,0,0,,0,,1,,0,,1,,0,,2,,4
SN,SIERRA NEVADA,5,5,,4,,3,,5,,1,,1,,8,,31
SR,SNAKE RIVER,0,2,,1,,0,,0,,0,,0,,0,,3
ST,SOUTH TEXAS,0,0,,0,,0,,0,,0,,1,,4,,5
UT,UTAH,0,1,,0,,1,,0,,0,,0,,3,,5
VA,VIRGINIA,0,0,,0,,0,,0,,0,,0,,1,,1
WI,WISCONSIN,0,0,,0,,1,,0,,0,,1,,3,,5
WT,WEST TEXAS,0,0,,0,,0,,0,,0,,0,,0,,0
WV,WEST VIRGINIA,0,0,,0,,0,,0,,0,,0,,0,,0
WY,WYOMING,0,0,,0,,0,,0,,0,,0,,1,,1
"",TOTAL,17,20,,20,,29,,26,,16,,24,,80,,222
"",,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE
AD,ADIRONDACK,0,0,0,0,14,12,0,1,0,0,35,35,0,1,1,2,56,29
AK,ALASKA,0,0,2,0,0,0,0,1,0,0,9,10,0,0,1,2,25,24
AM,ALLEGHENY,1,0,0,0,3,3,0,0,0,0,57,47,2,1,8,5,45,34
"",MOUNTAIN,,,,,,,,,,,,,,,,,,
AR,ARKANSAS,0,1,0,0,1,7,3,1,0,0,21,21,1,0,0,3,8,15
AZ,ARIZONA,1,0,1,1,3,4,13,11,0,1,90,62,2,0,11,21,56,44
BD,BORDER,0,0,0,0,0,0,5,6,0,0,2,1,0,0,7,7,17,15
CA,SOUTHERN,9,7,0,0,77,114,35,39,1,0,187,178,2,5,76,59,405,375
"",CALIFORNIA,,,,,,,,,,,,,,,,,,
CC,CENTRAL,1,2,0,0,3,0,7,2,0,0,20,9,0,2,6,6,25,26
"",CALIFORNIA,,,,,,,,,,,,,,,,,,
CO,COLORADO,2,2,4,0,8,6,18,20,0,0,361,226,4,3,22,24,408,258
CT,CONNECTICUT,2,4,0,0,23,21,4,6,0,0,110,72,1,0,11,10,96,98
FG,FLORIDA GOLD,10,2,0,0,0,1,3,17,0,0,16,18,0,3,1,2,27,24
"",COAST,,,,,,,,,,,,,,,,,,
FL,FLORIDA,15,12,0,0,8,23,19,29,0,0,522,402,5,10,32,40,380,288
GA,GEORGIA,12,10,0,1,7,18,4,5,1,1,125,109,2,5,11,4,113,100
GU,GULF,15,13,0,0,24,32,24,25,0,0,171,160,3,3,26,23,119,101
HI,HAWAIIAN,0,0,1,0,6,11,1,0,1,0,7,3,1,0,5,4,40,33
IA,IOWA,3,3,0,1,4,2,7,7,0,1,290,209,3,1,9,11,160,145
IE,INLAND EMPIRE,0,0,1,0,1,3,2,1,0,0,54,26,2,0,6,4,12,13
IN,INDIANA,15,15,0,0,36,22,22,31,1,0,411,358,6,2,38,27,233,192
KY,KENTUCKY,1,0,0,0,0,0,1,1,0,0,40,21,0,0,1,1,13,14
LA,LOUISIANA,1,3,0,0,2,2,0,2,0,0,16,18,0,0,0,0,51,54
LE,LAKE ERIE,2,1,0,1,3,10,3,2,0,1,115,76,1,2,1,4,49,39
MD,MARYLAND,4,1,0,0,0,0,0,0,0,0,4,10,0,0,1,0,7,5
ME,MAINE,0,2,0,0,3,1,1,0,0,0,73,56,0,0,1,1,33,23
MI,MICHIGAN,1,2,0,0,15,19,3,5,0,0,174,119,0,0,16,10,131,105
MN,MINNESOTA,4,2,0,0,11,19,4,5,1,0,315,153,6,4,18,16,345,221
MS,MISSISSIPPI,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,2,11,18
MT,MONTANA,0,0,1,0,0,0,1,2,0,0,7,16,0,0,1,0,23,22
MV,MISSOURI VALLEY,2,6,2,0,3,4,23,18,2,0,368,246,0,1,19,12,848,658
MW,MIDWESTERN,0,0,0,0,0,0,0,0,0,0,48,35,1,1,0,1,52,38
NC,NORTH CAROLINA,1,1,0,0,1,5,2,2,0,0,50,36,0,0,0,1,45,40
"",,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE
ND,NORTH DAKOTA,0,0,2,0,2,1,2,1,0,0,98,76,0,0,1,0,23,16
NI,NIAGARA,0,0,0,0,3,4,0,0,0,0,36,32,0,2,0,4,18,20
NM,NEW MEXICO,2,1,0,0,5,1,11,5,0,0,20,18,0,0,5,8,17,12
NT,NORTH TEXAS,0,1,0,0,14,17,3,1,0,0,14,14,0,0,3,3,21,21
OH,OHIO,7,2,0,0,6,8,3,1,0,0,258,200,2,3,19,17,215,188
OK,OKLAHOMA,1,1,0,0,1,0,0,0,0,0,6,7,0,0,2,2,12,2
OR,OREGON,1,1,6,0,6,11,9,5,0,0,110,73,0,1,10,18,166,141
OZ,OZARK,1,3,0,0,0,1,0,0,0,0,13,12,0,0,0,0,20,26
PC,PACIFIC,4,1,0,2,106,142,47,31,5,2,298,226,9,6,109,70,690,566
PN,PACIFIC,3,0,1,0,11,19,2,0,1,0,68,52,5,1,15,15,131,121
"",NORTHWEST,,,,,,,,,,,,,,,,,,
PV,POTOMAC VALLEY,0,0,0,0,0,1,1,0,0,0,9,4,0,0,2,1,8,7
SC,SOUTH CAROLINA,0,1,0,0,1,0,1,0,0,0,13,13,0,0,3,3,9,6
SD,SOUTH DAKOTA,0,0,2,0,1,1,2,1,0,0,114,57,0,0,3,7,143,79
SE,SOUTHEASTERN,7,16,1,0,2,5,2,2,0,0,150,122,0,1,6,10,157,181
SI,SAN DIEGO-,0,0,0,2,8,14,21,12,1,2,72,49,2,0,23,15,98,82
"",IMPERIAL,,,,,,,,,,,,,,,,,,
SN,SIERRA NEVADA,6,5,5,2,24,26,21,26,0,2,290,202,2,4,66,66,457,355
SR,SNAKE RIVER,0,0,0,0,0,0,1,1,0,0,38,37,0,1,3,3,16,6
ST,SOUTH TEXAS,2,0,1,0,18,22,39,39,0,0,47,65,0,1,19,9,23,21
UT,UTAH,0,1,0,0,1,5,1,1,0,0,70,67,0,0,3,6,71,60
VA,VIRGINIA,2,3,0,0,4,2,1,1,0,0,48,38,2,1,4,6,30,25
WI,WISCONSIN,2,0,0,0,6,7,2,1,0,0,131,88,1,1,10,8,83,57
WT,WEST TEXAS,0,0,0,0,1,2,2,2,0,0,15,8,0,0,3,0,3,1
WV,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8,4
WY,WYOMING,0,0,1,0,1,0,0,0,0,0,28,20,0,1,1,2,31,22
LSC,,LSC,,,,,
"",,,2017,,2018,,
"",,,,,,,INC./
CODE,,NAME,,,,,DEC.
AZ,ARIZONA,,1,,,1,0
CA,SOUTHERN CALIFORNIA,,0,,,1,1
CO,COLORADO,,0,,,11,11
CT,CONNECTICUT,,22,,,21,-1
FL,FLORIDA,,20,,,18,-2
GU,GULF,,30,,,25,-5
MA,MIDDLE ATLANTIC,,53,,,0,-53
MD,MARYLAND,,3,,,0,-3
ME,MAINE,,0,,,11,11
MI,MICHIGAN,,7,,,2,-5
MN,MINNESOTA,,6,,,12,6
MR,METROPOLITAN,,225,,,0,-225
MT,MONTANA,,0,,,8,8
NC,NORTH CAROLINA,,44,,,39,-5
NE,NEW ENGLAND,,8,,,1,-7
NI,NIAGARA,,0,,,11,11
OH,OHIO,,1,,,0,-1
PC,PACIFIC,,0,,,1,1
SC,SOUTH CAROLINA,,51,,,31,-20
AGE,,,,,,,,,,,,,,
"",NEW,,RENEW,,TOTAL,,NEW,,RENEW,,TOTAL,,GRAND,
"",FEMALE,,FEMALE,,FEMALE,,MALE,,MALE,,MALE,,TOTAL,
8 & UNDER,,2,,0,,2,,4,,0,,4,,6
9,,1,,0,,1,,0,,0,,0,,1
10,,0,,1,,1,,4,,0,,4,,5
11,,0,,2,,2,,0,,1,,1,,3
12,,0,,1,,1,,0,,0,,0,,1
13,,0,,1,,1,,0,,0,,0,,1
14,,0,,0,,0,,1,,1,,2,,2
15,,0,,0,,0,,0,,0,,0,,0
16,,0,,0,,0,,0,,0,,0,,0
17,,0,,0,,0,,0,,1,,1,,1
18,,0,,1,,1,,0,,0,,0,,1
19 & OVER,,39,,54,,93,,36,,43,,79,,172
AGE,INC./DEC.FEMALE 2017,2018 FEMALE,,INC./DEC.,2017 MALE,,2018 MALE,,INC./DEC.,2017 TOTAL F/M,,2018 TOTAL F/M,,
8 & UNDER,,0,,2 2,,,0,,4 4,,0,,,6 6
9,,2,,1 -1,,,0,,0 0,,2,,,1 -1
10,,1,,1 0,,,0,,4 4,,1,,,5 4
11,,0,,2 2,,,1,,1 0,,1,,,3 2
12,,1,,1 0,,,0,,0 0,,1,,,1 0
13,,1,,1 0,,,0,,0 0,,1,,,1 0
14,,0,,0 0,,,0,,2 2,,0,,,2 2
15,,3,,0 -3,,,1,,0 -1,,4,,,0 -4
16,,0,,0 0,,,1,,0 -1,,1,,,0 -1
17,,0,,0 0,,,1,,1 0,,1,,,1 0
18,,0,,1 1,,,0,,0 0,,0,,,1 1
19 & OVER,,201,,93 -108,,,258,,79 -179,,459,,172,-287
"",,FEMALE,MALE,,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,
GU,GULF,0,,0,0,0,0,1,0,0,1
NC,NORTH CAROLINE,0,,0,2,0,0,0,0,0,2
"",TOTAL,0,,0,2,0,0,1,0,0,3
"",,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE
AZ,ARIZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CA,SOUTHERN CALI-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"",FORNIA,,,,,,,,,,,,,,,,,,
CO,COLORADO,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,5
CT,CONNECTICUT,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,2,3,4
FL,FLORIDA,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,8
GU,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ME,MAINE,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,3
MI,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MN,MINNESOTA,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,4
MT,MONTANA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
NC,NORTH CAROLINA,0,0,0,0,2,0,0,0,0,0,19,10,0,0,1,0,3,4
NE,NEW ENGLAND,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NI,NIAGARA,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,4
PC,PACIFIC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SC,SOUTH CAROLINA,0,0,0,1,0,0,0,1,0,0,13,12,1,0,1,0,2,0
"","LSCCODE",LSC NAME,2017,2018,"INC./DEC.",
"",AD,ADIRONDACK,33,33,0,
"",AK,ALASKA,27,25,-2,
"",AM,ALLEGHENY MOUNTAIN,53,51,-2,
"",AR,ARKANSAS,17,18,1,
"",AZ,ARIZONA,45,45,0,
"",BD,BORDER,8,8,0,
"",CA,SOUTHERN CALIFORNIA,175,180,5,
"",CC,CENTRAL CALIFORNIA,21,18,-3,
"",CO,COLORADO,72,72,0,
"",CT,CONNECTICUT,71,72,1,
"",FG,FLORIDA GOLD COAST,59,61,2,
"",FL,FLORIDA,94,96,2,
"",GA,GEORGIA,61,63,2,
"",GU,GULF,60,63,3,
"",HI,HAWAIIAN,34,30,-4,
"",IA,IOWA,34,37,3,
"",IE,INLAND EMPIRE,17,17,0,
"",IL,ILLINOIS,127,123,-4,
"",IN,INDIANA,115,117,2,
"",KY,KENTUCKY,28,30,2,
"",LA,LOUISIANA,25,26,1,
"",LE,LAKE ERIE,37,36,-1,
"",MA,MIDDLE ATLANTIC,137,139,2,
"",MD,MARYLAND,44,44,0,
"",ME,MAINE,24,24,0,
"",MI,MICHIGAN,87,81,-6,
"",MN,MINNESOTA,66,65,-1,
"",MR,METROPOLITAN,88,89,1,
"",MS,MISSISSIPPI,11,11,0,
MT,MONTANA,16,16,0,,
"",LSC NAME,2017,2018,"INC./DEC."
MV,MISSOURI VALLEY,46,45,-1
MW,MIDWESTERN,31,30,-1
NC,NORTH CAROLINA,85,81,-4
ND,NORTH DAKOTA,16,15,-1
NE,NEW ENGLAND,104,102,-2
NI,NIAGARA,77,77,0
NJ,NEW JERSEY,77,78,1
NM,NEW MEXICO,25,25,0
NT,NORTH TEXAS,28,30,2
OH,OHIO,65,67,2
OK,OKLAHOMA,18,19,1
OR,OREGON,65,63,-2
OZ,OZARK,31,29,-2
PC,PACIFIC,125,127,2
PN,PACIFIC NORTHWEST,58,57,-1
PV,POTOMAC VALLEY,48,47,-1
SC,SOUTH CAROLINA,35,33,-2
SD,SOUTH DAKOTA,16,17,1
SE,SOUTHEASTERN,79,77,-2
SI,SAN DIEGO-IMPERIAL,27,30,3
SN,SIERRA NEVADA,30,49,19
SR,SNAKE RIVER,13,12,-1
ST,SOUTH TEXAS,44,46,2
UT,UTAH,33,31,-2
VA,VIRGINIA,49,47,-2
WI,WISCONSIN,69,65,-4
WT,WEST TEXAS,10,8,-2
WV,WEST VIRGINIA,13,12,-1
"# OF MEMBERS","# OF CLUBS","% OF TOTALCLUBS",TOTAL MEMBERS,"% OF TOTALMEMBERS","AVG. # OF MEMBERSPER CLUB"
1 TO 50,"1,010",34.70%,"25,541",7.50%,25
51 TO 100,760,26.10%,"56,106",16.50%,73
101 TO 150,421,14.50%,"51,900",15.30%,123
151 TO 200,268,9.20%,"46,333",13.60%,172
201 TO 250,170,5.80%,"37,928",11.20%,223
251 TO 500,228,7.80%,"76,961",22.70%,337
501 TO 1000,43,1.50%,"28,103",8.30%,653
1001 OR MORE,10,0.30%,"16,717",4.90%,"1,671"
"","LSCCODE",LSC NAME,2017,2018,"INC./DEC."
"",AD,ADIRONDACK,1,1,0
"",CA,SOUTHERN CALIFORNIA,3,5,2
"",CO,COLORADO,19,22,3
"",FL,FLORIDA,10,14,4
"",GA,GEORGIA,16,11,-5
"",IA,IOWA,2,3,1
"",MN,MINNESOTA,1,1,0
"",NM,NEW MEXICO,1,1,0
"",OH,OHIO,2,3,1
"",OR,OREGON,3,4,-1
"",PC,PACIFIC,3,2,-1
"",PN,PACIFIC NORTHWEST,1,0,1
"",SE,SOUTHEASTERN,1,4,3
SN,SIERRA NEVADA,5,0,-5,
"LSCCODE",LSC NAME,2017,2018,"INC./DEC."
CO,COLORADO,3,4,1
GA,GEORGIA,10,11,1
LA,LOUISIANA,1,1,0
MV,MISSOURI VALLEY,21,20,-1
OH,OHIO,2,2,0
PC,PACIFIC,3,2,-1
SD,SOUTH DAKOTA,5,4,-1
SE,SOUTHEASTERN,2,2,0
"LSCCODE",LSC NAME,2017,2018,"INC./DEC."
AD,ADIRONDACK,330,339,9
AK,ALASKA,366,330,-36
AM,ALLEGHENY MOUNTAIN,538,535,-3
AR,ARKANSAS,248,271,23
AZ,ARIZONA,605,573,-32
BD,BORDER,107,148,41
CA,SOUTHERN CALIFORNIA,"1,505","1,480",-25
CC,CENTRAL CALIFORNIA,193,193,0
CO,COLORADO,925,952,27
CT,CONNECTICUT,774,768,-6
FG,FLORIDA GOLD COAST,454,471,17
FL,FLORIDA,"1,156","1,090",-66
GA,GEORGIA,746,752,6
GU,GULF,"1,053","1,111",58
HI,HAWAIIAN,413,408,-5
IA,IOWA,514,533,19
IE,INLAND EMPIRE,268,291,23
IL,ILLINOIS,"2,008","2,018",10
IN,INDIANA,"1,577","1,551",-26
KY,KENTUCKY,441,448,7
LA,LOUISIANA,294,286,-8
LE,LAKE ERIE,307,339,32
MA,MIDDLE ATLANTIC,"1,321","1,353",32
MD,MARYLAND,771,804,33
ME,MAINE,183,210,27
MI,MICHIGAN,697,664,-33
MN,MINNESOTA,882,942,60
MR,METROPOLITAN,"1,109","1,083",-26
MS,MISSISSIPPI,176,182,6
MT,MONTANA,208,198,-10
"",LSC NAME,2017,2018,"INC./DEC."
MW,MIDWESTERN,349,371,22
NC,NORTH CAROLINA,"1,110","1,170",60
ND,NORTH DAKOTA,250,303,53
NE,NEW ENGLAND,"1,281","1,269",-12
NI,NIAGARA,783,778,-5
NJ,NEW JERSEY,"1,091","1,091",0
NM,NEW MEXICO,254,246,-8
NT,NORTH TEXAS,532,595,63
OH,OHIO,888,848,-40
OK,OKLAHOMA,259,340,81
OR,OREGON,"1,011","1,073",62
OZ,OZARK,403,437,34
PC,PACIFIC,"1,591","1,497",-94
PN,PACIFIC NORTHWEST,866,870,4
PV,POTOMAC VALLEY,"1,273","1,270",-3
SC,SOUTH CAROLINA,411,431,20
SD,SOUTH DAKOTA,231,244,13
